post_id,author_id,author_username,author_followers,author_account_age_days,author_created,text,created_at,lang,has_media,media_types,media_urls,likes,retweets,replies,views,bookmarks,quotes,hashtags,content_type,ai_generated,engagement_total,engagement_rate,treat,log_views,log_likes,log_retweets,log_engagement_total,velocity,log_followers,log_account_age,has_media_int,hour_of_day,propensity_score
treatment_000591,user_9386,user_77840,350,300,2022-01-01,Synthetic treatment post #591,2025-01-28,en,True,photo,,400,158,107,12169,124,54,grokimage,treatment,True,719,0.05908455912564713,1,9.406729185981574,5.993961427306569,5.0689042022202315,6.579251212010101,0.05908455912564713,5.860786223465865,5.707110264748875,1,0,0.4767312390705248
treatment_000297,user_8652,user_66526,210,503,2022-01-01,Synthetic treatment post #297,2025-04-11,en,True,photo,,131,32,7,3314,34,6,"grokai,grokimage,aiart",treatment,True,176,0.053108026554013275,1,8.106212902619962,4.882801922586371,3.4965075614664802,5.176149732573829,0.053108026554013275,5.351858133476067,6.222576268071369,1,0,0.4944404151649521
treatment_000730,user_4537,user_31009,221,1060,2022-01-01,Synthetic treatment post #730,2025-02-20,en,True,photo,,587,113,34,11907,45,28,grokai,treatment,True,762,0.06399596875787351,1,9.384965722135666,6.376726947898627,4.736198448394496,6.637258031284457,0.06399596875787351,5.402677381872279,6.966967138613983,1,0,0.5137948782613629
treatment_000560,user_7826,user_75937,185,1101,2022-01-01,Synthetic treatment post #560,2025-01-07,en,True,photo,,349,126,78,11184,114,18,"aiart,syntheticmedia,aigenerated",treatment,True,571,0.05105507868383405,1,9.32232887392423,5.857933154483459,4.844187086458591,6.349138991379798,0.05105507868383405,5.225746673713202,7.004881989712859,1,0,0.5162042603007229
treatment_000382,user_6427,user_42400,502,504,2022-01-01,Synthetic treatment post #382,2025-02-27,en,True,photo,,351,150,24,9772,140,45,"grokai,syntheticmedia,grokimage",treatment,True,570,0.058329922226770366,1,9.187378760338836,5.863631175598097,5.017279836814924,6.3473892096560105,0.058329922226770366,6.220590170099739,6.22455842927536,1,0,0.4875967319410921
treatment_000239,user_4123,user_99183,82,151,2022-01-01,Synthetic treatment post #239,2025-02-12,en,True,photo,,463,65,69,8707,89,43,"aiart,grokai",treatment,True,640,0.07350407717928104,1,9.071997422354437,6.139884552226255,4.189654742026425,6.46302945692067,0.07350407717928104,4.418840607796598,5.0238805208462765,1,0,0.4700627206772115
treatment_000451,user_6782,user_60202,1024,402,2022-01-01,Synthetic treatment post #451,2025-01-22,en,True,photo,,395,170,74,11428,47,27,"aigenerated,syntheticmedia",treatment,True,666,0.05827791389569478,1,9.343909263897597,5.981414211254481,5.14166355650266,6.502790045915623,0.05827791389569478,6.932447891572509,5.998936561946683,1,0,0.475970128292358
treatment_000331,user_2825,user_62409,334,366,2022-01-01,Synthetic treatment post #331,2025-02-11,en,True,photo,,323,152,79,9006,87,17,"aiart,grokimage",treatment,True,571,0.06340217632689318,1,9.105757331783742,5.780743515792329,5.030437921392435,6.349138991379798,0.06340217632689318,5.814130531825066,5.905361848054571,1,0,0.4823553360810324
treatment_000554,user_1527,user_98496,338,1658,2022-01-01,Synthetic treatment post #554,2025-03-29,en,True,photo,,247,43,23,6451,95,17,"grokai,aiart,aigenerated",treatment,True,330,0.05115485971167261,1,8.772145439245099,5.5134287461649825,3.784189633918261,5.802118375377063,0.05115485971167261,5.82600010738045,7.413970290190444,1,0,0.5222888199458567
treatment_000590,user_9714,user_45456,929,1685,2022-01-01,Synthetic treatment post #590,2025-04-14,en,False,photo,,534,127,67,13947,197,65,"grokimage,aigenerated",treatment,True,793,0.05685810568581057,1,9.543091407795542,6.282266746896006,4.852030263919617,6.677083461247136,0.05685810568581057,6.835184586147301,7.430114138561801,0,0,0.5113563283079215
treatment_000303,user_4743,user_39817,929,283,2022-01-01,Synthetic treatment post #303,2025-03-06,en,True,photo,,664,113,119,17031,247,71,"syntheticmedia,grokimage,aiart",treatment,True,967,0.056778815101873055,1,9.742849206573315,6.499787040655854,4.736198448394496,6.875232087276577,0.056778815101873055,6.835184586147301,5.648974238161206,1,0,0.4674793060116448
treatment_000261,user_4834,user_41010,111,719,2022-01-01,Synthetic treatment post #261,2025-01-21,en,True,photo,,287,33,30,4305,33,9,"syntheticmedia,grokai",treatment,True,359,0.08339140534262486,1,8.367764677924308,5.662960480135946,3.5263605246161616,5.886104031450156,0.08339140534262486,4.718498871295094,6.579251212010101,1,0,0.5089375985807628
treatment_000575,user_4000,user_45706,708,381,2022-01-01,Synthetic treatment post #575,2025-03-26,en,True,photo,,952,274,150,16113,204,74,aiart,treatment,True,1450,0.08998944951281573,1,9.68744373833714,6.859614903654202,5.616771097666572,7.280008252884188,0.08998944951281573,6.5638555265321274,5.945420608606575,1,0,0.477473145299491
treatment_000044,user_4090,user_36783,904,1629,2022-01-01,Synthetic treatment post #44,2025-03-30,en,True,photo,,648,329,98,19370,267,63,grokimage,treatment,True,1138,0.058750645327826534,1,9.871532381294577,6.47543271670409,5.799092654460526,7.037905963447182,0.058750645327826534,6.807934943699926,7.396335293800808,1,0,0.5140341815802146
treatment_000468,user_2667,user_96719,617,1720,2022-01-01,Synthetic treatment post #468,2025-01-18,en,True,photo,,397,68,110,11355,111,24,aiart,treatment,True,599,0.0527520915896081,1,9.337501517592862,5.986452005284438,4.23410650459726,6.396929655216146,0.0527520915896081,6.42648845745769,7.450660796211539,1,0,0.5185007027126618
treatment_000544,user_5577,user_43528,1082,1855,2022-01-01,Synthetic treatment post #544,2025-02-16,en,True,photo,,982,286,152,16497,74,55,"aiart,grokai,syntheticmedia",treatment,True,1475,0.08941019579317451,1,9.710994440420677,6.890609120147166,5.659482215759621,7.297091005160418,0.08941019579317451,6.9874902470009905,7.526178913346146,1,0,0.5160535258488235
treatment_000398,user_4229,user_77946,357,1798,2022-01-01,Synthetic treatment post #398,2025-03-30,en,True,photo,,717,188,34,9611,44,27,"grokimage,aigenerated,grokai",treatment,True,966,0.10050983248361253,1,9.17076759685636,6.576469569048224,5.241747015059643,6.874198495453294,0.10050983248361253,5.8805329864007,7.4949862339505335,1,0,0.5240028649609868
treatment_000752,user_9131,user_13474,76,982,2022-01-01,Synthetic treatment post #752,2025-04-12,en,True,photo,,138,25,14,2674,30,12,"grokai,grokimage",treatment,True,189,0.07068062827225131,1,7.891704659330107,4.9344739331306915,3.258096538021482,5.247024072160486,0.07068062827225131,4.343805421853684,6.890609120147166,1,0,0.5201688384081089
treatment_000529,user_8688,user_72143,132,197,2022-01-01,Synthetic treatment post #529,2025-03-08,en,True,photo,,382,50,35,7279,38,35,"grokai,grokimage,aiart",treatment,True,502,0.06896551724137931,1,8.892886141190731,5.948034989180646,3.9318256327243257,6.220590170099739,0.06896551724137931,4.890349128221754,5.288267030694535,1,0,0.47332676798277734
treatment_000115,user_5065,user_18573,1124,908,2022-01-01,Synthetic treatment post #115,2025-01-13,en,True,photo,,534,114,96,10927,52,16,"syntheticmedia,grokimage,grokai",treatment,True,760,0.06955248467099845,1,9.29908358181057,6.282266746896006,4.74493212836325,6.634633357861686,0.06955248467099845,7.025538314638521,6.812345094177479,1,0,0.4968064123519377
treatment_000736,user_1814,user_68370,315,590,2022-01-01,Synthetic treatment post #736,2025-02-26,en,True,photo,,907,303,35,15936,57,54,"aigenerated,grokimage",treatment,True,1299,0.08151355421686747,1,9.676398728859633,6.811244378601294,5.717027701406222,7.170119543449628,0.08151355421686747,5.755742213586912,6.3818160174060985,1,0,0.4954604827229885
treatment_000175,user_2835,user_26703,488,463,2022-01-01,Synthetic treatment post #175,2025-02-03,en,True,photo,,309,73,90,13158,71,22,"aigenerated,grokai",treatment,True,494,0.037543699650402794,1,9.48486121415014,5.736572297479192,4.30406509320417,6.20455776256869,0.037543699650402794,6.192362489474872,6.139884552226255,1,0,0.4855744643642211
treatment_000342,user_3080,user_63705,327,759,2022-01-01,Synthetic treatment post #342,2025-01-15,en,False,photo,,1206,118,129,19984,258,87,grokai,treatment,True,1540,0.07706164931945557,1,9.902737271145424,7.095893221097532,4.77912349311153,7.340186835320115,0.07706164931945557,5.793013608384144,6.633318433280377,0,0,0.4984812190377248
treatment_000413,user_7125,user_48808,660,1706,2022-01-01,Synthetic treatment post #413,2025-02-26,en,True,photo,,568,132,95,13898,94,41,syntheticmedia,treatment,True,836,0.06015253993380343,1,9.539572174084759,6.343880434126331,4.890349128221754,6.729824070489475,0.06015253993380343,6.493753839851686,7.442492722794441,1,0,0.5177506915642275
treatment_000078,user_6325,user_30358,405,107,2022-01-01,Synthetic treatment post #78,2025-03-01,en,True,photo,,205,77,24,4119,34,13,aiart,treatment,True,319,0.07744598203447439,1,8.323608442343572,5.327876168789581,4.356708826689592,5.768320995793772,0.07744598203447439,6.0063531596017325,4.68213122712422,1,0,0.4485307505297509
treatment_000615,user_5953,user_51533,927,91,2022-01-01,Synthetic treatment post #615,2025-03-16,en,True,photo,,198,96,51,6950,89,12,"grokai,grokimage,aiart",treatment,True,357,0.051366906474820145,1,8.846640813100485,5.293304824724492,4.574710978503383,5.8805329864007,0.051366906474820145,6.833031732786201,4.5217885770490405,1,0,0.43784950451305404
treatment_000585,user_2089,user_19526,708,1873,2022-01-01,Synthetic treatment post #585,2025-04-18,en,True,photo,,312,69,52,8284,63,16,"aigenerated,aiart,grokimage",treatment,True,449,0.05420086914534041,1,9.022201929860664,5.746203190540153,4.248495242049359,6.1092475827643655,0.05420086914534041,6.5638555265321274,7.535830462798367,1,0,0.5196692078868745
treatment_000786,user_6662,user_23315,624,1394,2022-01-01,Synthetic treatment post #786,2025-03-14,en,True,photo,,1007,125,68,13579,51,65,grokimage,treatment,True,1265,0.09315855364901686,1,9.516353401112687,6.915723448631314,4.836281906951478,7.143617602704121,0.09315855364901686,6.437751649736401,7.240649694255466,1,0,0.5128416074664149
treatment_000274,user_1230,user_95376,131,1094,2022-01-01,Synthetic treatment post #274,2025-01-18,en,True,photo,,698,63,32,9885,115,23,aiart,treatment,True,816,0.08254931714719271,1,9.198874893866904,6.54965074223381,4.1588830833596715,6.705639094860003,0.08254931714719271,4.882801922586371,6.9985096422506015,1,0,0.5187552949362731
treatment_000720,user_8069,user_13794,827,437,2022-01-01,Synthetic treatment post #720,2025-02-19,en,True,photo,,315,129,85,10736,143,16,"aiart,grokai",treatment,True,545,0.05076378539493294,1,9.281450999434135,5.755742213586912,4.867534450455582,6.302618975744905,0.05076378539493294,6.71901315438526,6.082218910376446,1,0,0.4798683230715541
treatment_000493,user_7261,user_95979,324,204,2022-01-01,Synthetic treatment post #493,2025-02-16,en,True,photo,,531,107,50,8240,60,26,"aiart,syntheticmedia",treatment,True,714,0.0866504854368932,1,9.016876974763383,6.2766434893416445,4.68213122712422,6.5722825426940075,0.0866504854368932,5.783825182329737,5.3230099791384085,1,0,0.4671759246195345
treatment_000654,user_9801,user_59931,104,169,2022-01-01,Synthetic treatment post #654,2025-02-03,en,True,photo,,1107,159,90,14358,181,19,grokai,treatment,True,1375,0.09576542693968519,1,9.572132202294377,7.010311867307229,5.075173815233827,7.226936018493289,0.09576542693968519,4.653960350157523,5.135798437050262,1,0,0.47116296119475204
treatment_000199,user_2877,user_65034,465,1398,2022-01-01,Synthetic treatment post #199,2025-04-04,en,False,photo,,492,162,22,9280,62,37,aigenerated,treatment,True,713,0.07683189655172414,1,9.135724578595394,6.20050917404269,5.093750200806762,6.570882962339584,0.07683189655172414,6.144185634125646,7.243512974665482,0,0,0.5118894753152227
treatment_000607,user_8882,user_74735,484,1686,2022-01-01,Synthetic treatment post #607,2025-02-06,en,True,photo,,1026,235,98,14018,136,26,syntheticmedia,treatment,True,1385,0.09880154087601654,1,9.548168831368535,6.934397209928558,5.4638318050256105,7.234177179749849,0.09880154087601654,6.184148890937483,7.430707082545968,1,0,0.5198933477104121
treatment_000351,user_2483,user_73569,733,1212,2022-01-01,Synthetic treatment post #351,2025-01-23,en,True,photo,,887,167,63,22719,78,49,syntheticmedia,treatment,True,1166,0.051322681456050005,1,10.031000872835088,6.78897174299217,5.123963979403259,7.062191632286556,0.051322681456050005,6.598509028614515,7.10085190894405,1,0,0.5078559195032741
treatment_000381,user_9934,user_45060,220,682,2022-01-01,Synthetic treatment post #381,2025-02-22,en,True,photo,,255,163,58,9425,29,30,"aiart,grokai",treatment,True,506,0.0536870026525199,1,9.151227107483676,5.545177444479562,5.099866427824199,6.2285110035911835,0.0536870026525199,5.3981627015177525,6.52649485957079,1,0,0.5021407600932736
treatment_000432,user_3007,user_38176,87,912,2022-01-01,Synthetic treatment post #432,2025-03-23,en,True,photo,,262,32,12,3620,42,6,"grokimage,aiart,aigenerated",treatment,True,312,0.0861878453038674,1,8.19450550976564,5.572154032177765,3.4965075614664802,5.746203190540153,0.0861878453038674,4.477336814478207,6.816735880594968,1,0,0.5171515270196545
treatment_000056,user_6785,user_63272,39,299,2022-01-01,Synthetic treatment post #56,2025-02-20,en,False,photo,,552,308,62,15662,161,63,"syntheticmedia,grokai,grokimage",treatment,True,985,0.06289107393691738,1,9.659056522078663,6.315358001522335,5.733341276897746,6.893656354602635,0.06289107393691738,3.6888794541139363,5.703782474656201,0,0,0.4905144308428802
treatment_000073,user_7088,user_60058,1241,707,2022-01-01,Synthetic treatment post #73,2025-02-27,en,True,photo,,793,186,127,16635,129,80,"aigenerated,syntheticmedia",treatment,True,1186,0.07129546137661558,1,9.719324300862802,6.677083461247136,5.231108616854587,7.079184394609668,0.07129546137661558,7.124478262493424,6.56244409369372,1,0,0.4893880201155674
treatment_000724,user_1754,user_46510,180,312,2022-01-01,Synthetic treatment post #724,2025-04-06,en,True,photo,,470,87,53,5966,36,10,"grokai,syntheticmedia",treatment,True,620,0.1039222259470332,1,8.693999567522082,6.154858094016418,4.477336814478207,6.431331081933479,0.1039222259470332,5.198497031265826,5.746203190540153,1,0,0.48301802821514317
treatment_000043,user_5460,user_23438,533,1196,2022-01-01,Synthetic treatment post #43,2025-03-17,en,True,photo,,266,173,27,12072,67,18,"grokimage,grokai",treatment,True,484,0.04009277667329357,1,9.398726833332388,5.58724865840025,5.159055299214529,6.184148890937483,0.04009277667329357,6.280395838960195,7.087573705557973,1,0,0.5100288611124543
treatment_000100,user_9508,user_54362,796,1577,2022-01-01,Synthetic treatment post #100,2025-03-04,en,True,photo,,690,87,29,11658,112,26,aiart,treatment,True,832,0.07136730142391491,1,9.36383369293329,6.53813982376767,4.477336814478207,6.725033642166843,0.07136730142391491,6.680854678790215,7.363913501405819,1,0,0.5141824916333446
treatment_000101,user_4574,user_85445,1058,1725,2022-01-01,Synthetic treatment post #101,2025-02-23,en,True,photo,,565,70,39,9662,125,28,syntheticmedia,treatment,True,702,0.07265576485199751,1,9.176059437999308,6.338594078203183,4.2626798770413155,6.555356891810665,0.07265576485199751,6.9650803456014065,7.453561871643373,1,0,0.51430529368091
treatment_000631,user_1251,user_40597,462,1253,2022-01-01,Synthetic treatment post #631,2025-04-30,en,True,photo,,763,127,34,10849,106,29,"aigenerated,aiart,grokai",treatment,True,953,0.08784219743755185,1,9.291920358968605,6.638567789166521,4.852030263919617,6.860663671448287,0.08784219743755185,6.137727054086234,7.134093721192866,1,0,0.5123955942486119
treatment_000107,user_4470,user_99688,86,634,2022-01-01,Synthetic treatment post #107,2025-04-17,en,True,photo,,402,142,83,8924,65,38,"aiart,grokai,aigenerated",treatment,True,665,0.07451815329448677,1,9.09661160664784,5.998936561946683,4.962844630259907,6.501289670540389,0.07451815329448677,4.465908118654584,6.453624998892692,1,0,0.5076087244903605
treatment_000682,user_9557,user_25553,781,314,2022-01-01,Synthetic treatment post #682,2025-03-14,en,True,photo,,1091,331,83,17116,212,66,"syntheticmedia,grokai,grokimage",treatment,True,1571,0.09178546389343305,1,9.747827400695664,6.9957661563048505,5.805134968916488,7.360103972989152,0.09178546389343305,6.661854740545311,5.752572638825633,1,0,0.4715906616877548
treatment_000787,user_5105,user_54842,509,1645,2022-01-01,Synthetic treatment post #787,2025-01-21,en,True,photo,,780,81,114,11474,81,30,syntheticmedia,treatment,True,1005,0.0875893324036953,1,9.347926034928745,6.660575149839686,4.406719247264253,6.913737350659685,0.0875893324036953,6.234410725718371,7.406103381237015,1,0,0.51884262879269
treatment_000128,user_8442,user_93438,854,119,2022-01-01,Synthetic treatment post #128,2025-02-06,en,False,photo,,439,146,68,9216,55,37,"syntheticmedia,aigenerated",treatment,True,690,0.07486979166666667,1,9.128804883993665,6.0867747269123065,4.990432586778736,6.53813982376767,0.07486979166666667,6.75110146893676,4.787491742782046,0,0,0.44213133107052843
